x,y,z
-1.02389007563183,-0.0675541586224349,0.291061202591544
-0.953062025894251,-0.06556138068901,0.307723139783052
-0.880680827008774,-0.0669036619799512,0.320819812705373
-0.813536828911515,-0.0659224568975215,0.334884675656086
-0.744852297200996,-0.0736749574274301,0.351202727474302
-0.675139467516667,-0.0768515276815835,0.366323553938634
-0.605951055987065,-0.0728542335938268,0.372583456966627
-0.568172573161054,-0.0239919218422351,0.38567242790144
-0.476842886085682,-0.0870230702607768,0.400333882784162
-0.407721206091673,-0.0765949044283136,0.410595666929591
-0.341884387239284,-0.0769069251622758,0.420533065904228
-0.277529537524775,-0.077777161226401,0.432229341741251
-0.216340772129961,-0.0782539402261649,0.443140493408905
-0.151046035218466,-0.0668115786832802,0.449344445454066
-0.0896875286502889,-0.0607594667007133,0.459084446268019
-0.0315464837313144,-0.0569407092073836,0.46802786724969
0.0272527085109869,-0.0499196052275651,0.475855142180092
0.0927740618621896,-0.0280874914569133,0.484700385486532
0.15421239800709,-0.0288227849186965,0.493695904688357
0.210657473570366,-0.0250535702370237,0.502934097891422
0.272468651923852,-0.00969585038568329,0.510115541491035
0.329447383930205,-0.00515957742453706,0.517857820979393
0.387284695219752,0.00387096392614243,0.522169896018623
0.445980529043118,0.019105599690164,0.530107703151781
0.500117332233832,0.0224648603318308,0.534040266577003
0.56028381993319,0.0338433357517508,0.537122499074996
0.614821212438536,0.0453478322062325,0.541674234978411
0.67219086494089,0.053613506392733,0.542945640459994
0.729362742573043,0.0585152809686608,0.547173574474735
0.783403997774217,0.0659233283284374,0.548809541653397
0.836588170975432,0.0630499044963567,0.548836929275287
0.892710384636404,0.0689939815161979,0.550340786919423
0.945214439342401,0.0713399720037549,0.552226911329634
1.00267746809131,0.0709581477084545,0.551677394475981
1.05614405236755,0.0820087414100337,0.551548863792718
1.11057025994086,0.0847599455029149,0.54877483767346
1.16046601545238,0.0885196599390702,0.546247914185133
1.21375216751127,0.0892679996810959,0.543995406223017
1.26573802103421,0.0912607582510594,0.542433771940375
1.31715998795879,0.0937119854616726,0.5386245581274
1.36990269746091,0.0928386818701555,0.535299717119563
1.41887334849408,0.0989828030525275,0.532577538814523
1.46839689457145,0.0988695306289416,0.526873757246184
1.51960176486212,0.0964041169580816,0.522345789053099
1.5692474584507,0.100305480496247,0.517268513160732
1.61872420012681,0.0971942582147132,0.512184356228496
1.66887371559069,0.100011001569706,0.504190538717874
1.71825413913704,0.0977208555677068,0.498142387351093
1.76880767483612,0.102993062505755,0.491543311951098
1.81477264293767,0.0994435115428672,0.485268889105687
1.86436384624465,0.103358025627843,0.4769115070985
1.96633511075033,0.103318023643036,0.460214587714721
2.01774533076888,0.101554287353276,0.453110192423292
