x,y,z
-1.09018379333319,-0.00635141379878235,0.278335886850214
-1.05865036958032,-0.00747886293706272,0.28692810280272
-1.01639371982062,-0.0107734527016561,0.297991944101632
-0.967780304846065,-0.0135977534908246,0.30382335514155
-0.927832300519494,-0.0150941169241244,0.313386112837168
-0.883743878908955,-0.0177180398689591,0.321666058585446
-0.841639135533263,-0.0192390899485734,0.326726939309632
-0.795008747896986,-0.0220710576997849,0.331912964691233
-0.749810692533311,-0.0256184509188039,0.337992402761123
-0.710494252770185,-0.0257374279223169,0.344025046684639
-0.670012494228665,-0.0296810229666435,0.345060726162965
-0.626904190945508,-0.0356545875753994,0.34538036027621
-0.585616463918824,-0.0446633361566133,0.34939639236366
-0.543212604179136,-0.0497658731455276,0.350621470836454
-0.498134917785937,-0.0618941227786978,0.349020288159779
-0.459540271129793,-0.0618852120465367,0.354060158904236
-0.419838720965734,-0.0682537680577793,0.347908102195735
-0.373232222135629,-0.0743833366788436,0.347909198644388
-0.334382770688419,-0.0797463065169302,0.34786603228364
-0.296689550241269,-0.0778581901948809,0.346055220195954
-0.255680423591751,-0.0912685529937998,0.33833828125323
-0.213619469999463,-0.106316187167494,0.334132773619767
-0.177839381934504,-0.0946109858082297,0.332349361940665
-0.138683867278425,-0.0945739327609056,0.324986335082566
-0.0942333133217345,-0.113386592368424,0.318370055320454
-0.0568343164032299,-0.119477376727097,0.313331170645149
-0.0157053907694067,-0.125069087143802,0.306889309654627
0.0176678369676367,-0.117203149079527,0.300323054639528
0.0623128771063795,-0.131623404734302,0.287785343884235
0.0967007522809257,-0.132427232903819,0.280861456218952
0.133947917438483,-0.140466181803738,0.267820456020959
0.168746825764455,-0.134153990827872,0.261348974004168
0.202256615305874,-0.130794850833139,0.246273070302338
0.246978660964609,-0.136878184166621,0.2383724318408
0.282865112116376,-0.146227711804192,0.221557762296424
0.32091006901906,-0.149846157621318,0.213422360690841
0.354443172608171,-0.148611431889123,0.197416852138172
0.390560572576635,-0.156916338930108,0.181077470939578
0.43035985312952,-0.163999069644334,0.165981002102611
0.465567635687988,-0.162511926943134,0.152577577334803
0.503012205647109,-0.165526240414732,0.135964779745449
0.537661567832832,-0.171996771601514,0.117780649101317
0.570399130364586,-0.159483282795439,0.102673174865699
0.609849787979818,-0.183098074806854,0.0796828593722435
0.642716938281916,-0.173353916646832,0.0616726101065855
0.678201080600046,-0.177604287336876,0.043392705852678
