x,y,z
-1.03947857879175,-0.0432393337423926,0.291521858020257
-0.991749025270283,-0.0504687951523793,0.294963432125173
-0.936690457055905,-0.049779215899775,0.305576810874656
-0.889726131594247,-0.0427850121484038,0.316248183354622
-0.832318385803879,-0.048160077910639,0.322820746267853
-0.784227780107403,-0.0461405323122007,0.328940499063199
-0.735046509350694,-0.0439186075846204,0.339129957261391
-0.678400460516262,-0.0445808840705125,0.343697328131121
-0.62449114826359,-0.0501276543205262,0.347158889386544
-0.57852927240958,-0.046705368982228,0.352280088963384
-0.522123706551178,-0.0479971947215076,0.3544580986874
-0.473213356360572,-0.0506116624662315,0.354455221897859
-0.428577058525434,-0.0468766933185318,0.352544790987871
-0.378479231532304,-0.0451953615202685,0.357932196099746
-0.327624108939065,-0.0496944422678444,0.352563791304391
-0.282537702743104,-0.0401245994125395,0.353951270363684
-0.234775208473043,-0.0304431721070616,0.350829357868211
-0.187062590283776,-0.0295527251384737,0.341884451067876
-0.142634698146887,-0.0251854166488994,0.339352007298765
-0.0912294118296412,-0.0324666196781623,0.335918755019199
-0.0476737123406585,-0.0214583734670827,0.332464832024072
-0.00135429605797983,-0.0159234642778522,0.32282906999302
0.0434777445825857,-0.00305919857739586,0.314666879049308
0.0903227025472979,-0.00169197229983979,0.309263337077683
0.132148344166936,0.0157482783595486,0.300649204814115
0.185873361017315,0.00107240761715236,0.28745610688404
0.223030579824034,0.03379915735984,0.28181767102891
0.271323220263438,0.0205706429979244,0.267624649876635
0.316565419158039,0.0244720022242256,0.252952454955311
0.359396967601618,0.035727998420646,0.242495896917245
0.404742444546349,0.0398348713863508,0.226898514765363
0.443200841873167,0.0534687123562204,0.215042845282374
0.478488955783474,0.0597704123630688,0.199520731406546
0.527893885876904,0.05690289121254,0.184973770843112
0.570773538563618,0.063603146987818,0.168274616724073
0.618176631024841,0.0650098776068183,0.148936009658362
0.656938794048779,0.0711540320416149,0.127433148354729
0.693324358543838,0.0793575719773592,0.111046603849816
0.743207501673663,0.0846399016696304,0.0897714589875001
0.780840341983256,0.0909542277627375,0.0700583359705111
0.818628220493493,0.0951455424904979,0.0484110209660284
0.857625012335646,0.091438212958552,0.0563078798138101
0.893787938786373,0.0870851690203251,0.0734123799047921
0.92901205993715,0.0899250696826744,0.0927926227943578
0.961566733215275,0.100776842299444,0.108198651243039
0.991539382882063,0.109156785039449,0.12962257385181
1.03430931268151,0.0917124051635183,0.149896618557049
1.06343203413817,0.088190020952122,0.165563930827287
1.10044040363191,0.0913013003707044,0.179521447202789
1.13863561190105,0.104416371380617,0.19361744008676
1.16690107657078,0.11211290358178,0.209754788393552
1.20719494020943,0.0992034926413022,0.212946656344204
1.2351007676975,0.112613431796377,0.233473382419081
1.27074169883709,0.112642161479879,0.239536316758325
1.29998807477222,0.121052832516127,0.250809601648139
1.34045180367985,0.112656647207021,0.264709600051964
1.3651283260315,0.117713442649557,0.278725567342277
1.39939365177849,0.122828946392015,0.284375174805751
1.43171940394495,0.11756579244401,0.289039460727463
1.46550183728521,0.123449675862259,0.296640238686082
1.50178693533868,0.124338422042152,0.306008890084877
1.5357081540352,0.123109856370663,0.307645876061186
1.56435085274915,0.128271726418101,0.310996698474502
1.59583707957258,0.127835157357059,0.314369857741893
1.62820284528458,0.122329332693729,0.316883914810866
1.65839621756276,0.131621638978168,0.31795136359567
1.69061688037412,0.132035205862511,0.324332230233302
1.72058542236946,0.141203510320941,0.32464647041572
1.75348200433049,0.124314588849171,0.321863296890039
1.78819888575392,0.135631404432836,0.315254328370306
1.8177551440431,0.125408806243696,0.315378558671291
1.85051115886178,0.134988602995476,0.318803827261614
1.878052033512,0.137856565060536,0.31274068783967
1.91292892633114,0.130188006531771,0.306838135968639
1.93841537957342,0.138809287570767,0.303690964462044
1.97482055625895,0.12712854979431,0.297813564568087
2.00295550366789,0.135127921261055,0.294856997409503
2.04002735338822,0.127468254852365,0.287385408942636
2.06997916730168,0.131274575035942,0.284500639212896
2.10119619443053,0.130794483820243,0.269277686348438
2.13168724229981,0.134759160493303,0.266452571115854
2.16758268833952,0.132325552869273,0.258078355584185
