x,y,z
-0.961382753912464,-0.0614425674667451,0.306510973354491
-0.894369271408041,-0.0616582900672094,0.321596329926369
-0.829941344660143,-0.0637425840433867,0.328514908024266
-0.769287722196885,-0.062726131253812,0.340572152834028
-0.699370639177871,-0.0715182962785727,0.352362019500397
-0.642571665725663,-0.0733726685359447,0.361117325511667
-0.583053232309545,-0.0670435074420994,0.368606766555353
-0.518140282538646,-0.0686380607697883,0.376761609635039
-0.459702962019756,-0.0812097405223294,0.387841086763937
-0.398640219418463,-0.0702184505761136,0.398927145551187
-0.341602760214489,-0.0694903943773853,0.409433066060185
-0.277504073394919,-0.0753092061119303,0.418336701353727
-0.21951909074129,-0.0687608837109992,0.421816362540239
-0.161826308962061,-0.0626132648617833,0.427817976654143
-0.104159608322849,-0.0550670861617214,0.436193161468937
-0.048257167770158,-0.0553325481244,0.4429189045624
0.00779235898268434,-0.0542917777656946,0.447815837494671
0.0660185459962194,-0.0392566146940359,0.45427199739117
0.117013228235998,-0.0349940635484267,0.457985801401579
0.173237546117829,-0.0305147777160807,0.461427230486669
0.229377619098132,-0.022971018214486,0.467754949150177
0.285951915003303,-0.0133881912384666,0.4715718979828
0.334406946692082,-0.00650383274145512,0.472950679638435
0.391730741603725,0.00202833430033474,0.477794531412953
0.446590234037226,0.0095279583191424,0.481103854083093
0.497146944217667,0.0177871940202479,0.482613077957381
0.552386998440534,0.017109631682553,0.482757656057976
0.605231780551561,0.0248614287554213,0.485443407410728
0.654259512039631,0.0282838666410833,0.48588265283382
0.708108206636479,0.0376041331453498,0.485058683373766
0.762610714102262,0.0407767390403196,0.481029496849931
0.811639987124054,0.0439601218629392,0.481156670637102
0.863202002555548,0.0473582882422734,0.479732179969945
0.915339458429439,0.0489316348755933,0.47834778931616
0.965673931152673,0.0538636742420759,0.475259769257708
1.01597180274498,0.0579640694855696,0.472507824671427
1.06695637597588,0.0619689357432298,0.468825164614402
1.11627352825056,0.0577327403267283,0.462965392493794
1.16287468481102,0.0626107130884463,0.458912872684721
1.21553654285137,0.0598339748632208,0.454163624983251
1.26590336875871,0.0675630998036546,0.447021210875798
1.31369345290478,0.0649536672411388,0.438806917438581
1.36157669341705,0.0689740298028802,0.43308917731029
1.40695977351176,0.0715603377727781,0.426727855774273
1.45943043545162,0.0702392260989317,0.417947995125178
1.50452246864684,0.0699779998761786,0.411207534614364
1.55111403391115,0.0700797296114797,0.402271418232581
1.59850913868364,0.0685931842655401,0.392810799244827
1.64601989007721,0.0686001528692382,0.38654767389709
1.69130182164107,0.0660015534081136,0.376027019742122
1.73979334003088,0.0716576520973623,0.364933916320239
1.7838696050395,0.0694687339113917,0.354764015017166
1.83397374379603,0.0731496553710493,0.344216054111654
1.87630661431835,0.0733885654736239,0.331398230266961
1.92584653265376,0.0693599365184206,0.320979316289667
1.97436709864357,0.0714335380828041,0.307932475433902
2.02009701769033,0.0681313913403925,0.296178980103969
2.06893766758991,0.0675112842968556,0.283632421682382
2.11998213456932,0.0646489160514909,0.270929010872563
2.16873748830312,0.0614391402767821,0.258838965897555
2.22776573069765,0.058183634686518,0.246271004295969
2.29076194296835,0.0529540142504206,0.233861345769467
