x,y,z
-0.970378207229033,-0.0544176211144605,0.301736864534381
-0.91253075170337,-0.0617877429050207,0.316810333693805
-0.855922121591965,-0.0571674603114102,0.323341692611355
-0.795846264509982,-0.0628256203210961,0.334052256608993
-0.746074842682676,-0.0661439838939956,0.348266090838843
-0.688491789427184,-0.071940359800463,0.355714746497091
-0.631271870960805,-0.0768542010108987,0.360548430668489
-0.578972033178932,-0.0655422955172863,0.363709996870304
-0.524861330612267,-0.0761090413462474,0.371260283399038
-0.472207466649515,-0.0846312180162584,0.376651606724168
-0.417686515422182,-0.0553711455514205,0.378294216457552
-0.363977857635187,-0.0679128356338805,0.383661236427611
-0.313630028335752,-0.0667034701850581,0.387749674589724
-0.257332411111082,-0.0791512864403048,0.394336443166475
-0.206061632886044,-0.0648078434316817,0.38905417279848
-0.150827980696554,-0.0667683439867082,0.390427694563832
-0.0994738768460249,-0.0658366552818785,0.392944474107893
-0.0514711150225641,-0.0563033757902612,0.390319195315719
0.00333780676257917,-0.0709445945255062,0.387689321518277
0.0491271032790705,-0.0459545524924924,0.386867323475217
0.101300261485155,-0.0360042233082735,0.380998874939371
0.153466915963052,-0.0304151449943085,0.377425624682229
0.200079568356387,-0.0434895929696812,0.376925241413558
0.25086451377519,-0.0210603021609176,0.367583139926562
0.302203512177236,-0.0283142005509488,0.366525340409748
0.350748159656066,-0.0281300821445871,0.363490561278552
0.400742821396742,-0.0112351196288221,0.355468804031205
0.453849156635032,-0.00604952353196064,0.344061555712093
0.497918824127675,-0.0102120848744655,0.340904298992835
0.54208703826464,-0.00873746316334308,0.329529146969798
0.593995728820614,0.0023035093062372,0.319807836239649
0.64171887178169,0.00293781383314247,0.308657746130633
0.68565944619298,-0.00139149976932162,0.299316136428649
0.733179714720594,0.00700116636038498,0.286796285148554
0.782402004471331,0.0124151776514125,0.272693642821973
0.829529962422888,0.0118280955667689,0.260379454952526
0.87420747105117,0.0118903570937992,0.245166842549547
0.923337770915396,0.0225158894715097,0.230073669400858
0.972374486943086,0.0257801662533842,0.216115540021099
1.01620104708957,0.0270922443899571,0.19966130129034
1.06348320136893,0.0292376784342465,0.181445608571709
1.10171869737948,0.0164402466019759,0.165146127897156
1.15010800726001,0.0234729271934865,0.150883489700149
1.19418199714058,0.0241798609257102,0.128396675048819
1.24089715931591,0.0332697719214499,0.110973099502115
1.28382318304723,0.0332864747170214,0.0892073481301589
1.32759166014047,0.037175343781818,0.070304548050896
1.37626978806389,0.0382023312347391,0.0465760392404296
1.41476375552403,0.0359122998412933,0.027437157836155
1.46068420483122,0.0388606721570652,0.00520268465140502
