x,y,z
-0.995484230540538,-0.0130302424907735,0.292119677455527
-0.899277884747742,-0.0170716678460775,0.32629336378275
-0.849757511260814,-0.0143385303154885,0.331545921506875
-0.804311918259609,-0.0217567155462062,0.343207948970008
-0.754482113630953,-0.0231977316022749,0.351815549759193
-0.70164540793162,-0.035218450131281,0.361325013970584
-0.657960988404017,-0.0327397444416135,0.366807794978116
-0.608747428522383,-0.0367605511768317,0.372944788369057
-0.564117008566115,-0.0458535532392887,0.377155257782277
-0.518043255592457,-0.0554920056459178,0.3814198593487
-0.467896009888406,-0.0672896573901753,0.383952030500197
-0.419070930776893,-0.0631311187968497,0.387752197719162
-0.376043841067155,-0.0709997566107716,0.391630787165097
-0.328549499952948,-0.0680339988385253,0.394795243289358
-0.288181858668226,-0.0801352393100909,0.393580817828108
-0.241673378524928,-0.0829308312476504,0.394041949874669
-0.193168030283401,-0.0912159315200871,0.393752962961972
-0.15100978631551,-0.100411494755897,0.393220624540408
-0.107916976912844,-0.105073647456953,0.389895197228619
-0.0598290181379655,-0.108886544941759,0.387033540958067
-0.018160990428913,-0.114414358265448,0.384551953363215
0.0258028246562144,-0.11100611385449,0.381515963521003
0.0696866419260938,-0.118624413562562,0.376106761952135
0.111094695973746,-0.132918427649809,0.373073686639429
0.154477314416331,-0.130397507599768,0.366927611550674
0.195250752412995,-0.137308816805675,0.361082871452732
0.238945395805463,-0.143250406892143,0.355044035629487
0.281527020931868,-0.14417321398878,0.348925833676685
0.319562998084933,-0.14803523394355,0.338181000278927
0.362566559356129,-0.137931869150814,0.325529325668816
0.406270153370896,-0.149763951200558,0.321286707285147
0.445088644497239,-0.157971005229363,0.310080483392199
0.488734019654812,-0.16357607422431,0.301956857226291
0.523339005361232,-0.172835913432539,0.291166681916829
0.568155205089203,-0.168693714130157,0.277650084175192
0.605679183911804,-0.180318034286803,0.265515997668669
0.646462104039051,-0.181194622407375,0.25333098943761
0.68517385699476,-0.180507302135738,0.240099307721037
0.724309682953447,-0.188067027150181,0.225680440508878
0.759715004396986,-0.198439133729246,0.210689675598094
0.794116969710048,-0.204118042010363,0.196836776827439
0.83698124210864,-0.207774554682529,0.18017181705685
0.912216852144064,-0.225717065078892,0.144969617850489
0.953430732053495,-0.228031976813469,0.127380722703715
0.98631387934083,-0.24306403858802,0.110431781607882
1.02550378221258,-0.235150902048447,0.0921892924662639
1.06435470083148,-0.253703639975224,0.0715042813191168
1.09912223305518,-0.260810377009001,0.049717808609297
1.12983905249026,-0.250156174111632,0.05051716711024
1.15688099155693,-0.259999820069847,0.0723450423883981
1.18428550980417,-0.269321991888737,0.0923581531282455
1.20568247586428,-0.281636459052375,0.108455929585431
1.23590190392578,-0.28068646747486,0.122935367277596
1.25913585915626,-0.295717151878059,0.142138942758185
1.28438347560902,-0.300132038251508,0.154122802929534
1.30673581346366,-0.312140779515338,0.171225500659232
1.3337023056505,-0.315190985412798,0.184023089305175
1.36011926653827,-0.324224694562805,0.195840151902909
1.38233939587791,-0.337770598001776,0.21042840460129
1.4064107212897,-0.344711380762864,0.221876101534235
1.43211774345625,-0.349471449333958,0.234634605350139
1.45601979049884,-0.357799044826012,0.244261709075349
1.48037036684362,-0.367829211762615,0.252637008807114
1.5054084378444,-0.374484062872087,0.261940399038812
1.52563048478524,-0.388061886494752,0.273450270487838
1.54912719818073,-0.396255094625605,0.27863703886146
1.57109290082099,-0.40469433061567,0.284373549441787
